Face_file,Sound_file,Face_emotion,Sound_emotion,Congruency,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,key_instruct.started,Instruction.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,trial.started,Fixation.started,Image.started,key_resp.started,Sound.started,Fixation.stopped,Sound.stopped,Image.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
Face_file/Happy.jpg,Sound_file/Anger.wav,Happy,Anger,I,a,56,2,6,s,0,1.4960085,None,6,2,56,3,141.3272229,,,,,,,,141.3177843,141.3272229,141.5404579,141.5404579,141.5396692,141.8405024,,,143.0408026,s,0,1.4960085,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Happy.jpg,Sound_file/Sad.wav,Happy,Sad,I,s,57,3,6,s,1,1.8558606,None,6,3,57,8,143.1992002,,,,,,,,143.1909314,143.1992002,143.5736943,143.5736943,143.5731089,143.7070146,,,145.4409157,s,1,1.8558606,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Anger.jpg,Sound_file/Sad.wav,Anger,Sad,I,s,59,5,6,a,0,2.7745878,None,6,5,59,7,147.8868669,,,,,,,,147.8753394,147.8868669,148.3397573,148.3397573,148.3393797,148.3895683,150.3473505,150.3473505,151.1233356,a,0,2.7745878,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Sad.jpg,Sound_file/Happy.wav,Sad,Happy,I,h,61,7,6,s,0,2.161607,None,6,7,61,6,154.6148914,,,,,,,,154.6118155,154.6148914,155.0890766,155.0890766,155.0890855,155.1223417,157.0934437,157.0934437,157.2563633,s,0,2.161607,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Anger.jpg,Sound_file/Happy.wav,Anger,Happy,I,h,62,8,6,h,1,2.0169486,None,6,8,62,5,157.3055778,,,,,,,,157.3025599,157.3055778,157.7555983,157.7555983,157.7555246,157.8054526,159.7563484,159.7563484,159.7891581,h,1,2.0169486,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Anger.jpg,Sound_file/Happy.wav,Anger,Happy,I,h,63,0,7,h,1,2.6516857,None,7,0,63,5,159.8366065,,,,,,,,159.8341164,159.8366065,160.2888438,160.2888438,160.288804,160.3388596,162.288546,162.288546,162.955561,h,1,2.6516857,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Happy.jpg,Sound_file/Anger.wav,Happy,Anger,I,a,64,1,7,a,1,2.7133629,None,7,1,64,3,163.212547,,,,,,,,163.2030377,163.212547,163.4557972,163.4557972,163.4552422,163.7225324,165.4600801,165.4600801,166.1721438,a,1,2.7133629,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Happy.jpg,Sound_file/Sad.wav,Happy,Sad,I,s,66,3,7,s,1,2.6887257,None,7,3,66,8,201.2943435,,,,,,,,201.2856256,201.2943435,201.6367488,201.6367488,201.6361975,201.8033819,203.6397352,203.6397352,204.3364307,s,1,2.6887257,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Anger.jpg,Sound_file/Sad.wav,Anger,Sad,I,s,68,5,7,s,1,2.635887,None,7,5,68,7,208.8718723,,,,,,,,208.8694989,208.8718723,209.3358919,209.3358919,209.3357122,209.3854886,211.3351824,211.3351824,211.9856111,s,1,2.635887,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Sad.jpg,Sound_file/Happy.wav,Sad,Happy,I,h,69,6,7,h,1,2.5241711,None,7,6,69,6,212.023967,,,,,,,,212.0208362,212.023967,212.4856141,212.4856141,212.4853386,212.5356819,214.4896286,214.4896286,215.0193868,h,1,2.5241711,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Sad.jpg,Sound_file/Anger.wav,Sad,Anger,I,a,71,8,7,a,1,1.5220886,None,7,8,71,4,217.2522999,,,,,,,,217.2499545,217.2522999,217.6018129,217.6018129,217.6018178,217.7518524,,,219.1361455,a,1,1.5220886,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Anger.jpg,Sound_file/Sad.wav,Anger,Sad,I,s,74,2,8,s,1,1.3889267,None,8,2,74,7,224.9647977,,,,,,,,224.9623115,224.9647977,225.4515681,225.4515681,225.4512845,225.4679458,,,226.8521666,s,1,1.3889267,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Happy.jpg,Sound_file/Sad.wav,Happy,Sad,I,s,75,3,8,a,0,2.0275713,None,8,3,75,8,227.0655212,,,,,,,,227.0549104,227.0655212,227.3853061,227.3853061,227.3846223,227.5685379,229.3904078,229.3904078,229.4181877,a,0,2.0275713,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Sad.jpg,Sound_file/Happy.wav,Sad,Happy,I,h,76,4,8,h,1,1.6010588,None,8,4,76,6,229.4678311,,,,,,,,229.455871,229.4678311,229.9175909,229.9175909,229.91765,229.9677174,,,231.5352217,h,1,1.6010588,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Anger.jpg,Sound_file/Happy.wav,Anger,Happy,I,h,77,5,8,h,1,1.1624128,None,8,5,77,5,231.6072768,,,,,,,,231.604511,231.6072768,232.0676234,232.0676234,232.0675357,232.1175399,,,233.235125,h,1,1.1624128,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Sad.jpg,Sound_file/Anger.wav,Sad,Anger,I,a,79,7,8,a,1,1.3810689,None,8,7,79,4,235.066351,,,,,,,,235.0547627,235.066351,235.4172649,235.4172649,235.4173361,235.5675132,,,236.8012353,a,1,1.3810689,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Happy.jpg,Sound_file/Anger.wav,Happy,Anger,I,a,80,8,8,a,1,1.224758,None,8,8,80,3,237.1257385,,,,,,,,237.1150883,237.1257385,237.3344995,237.3344995,237.3336049,237.6344121,,,238.5688951,a,1,1.224758,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Happy.jpg,Sound_file/Anger.wav,Happy,Anger,I,a,81,0,9,a,1,1.0413738,None,9,0,81,3,238.8317823,,,,,,,,238.8234406,238.8317823,239.0843272,239.0843272,239.0839993,239.3349158,,,240.1350976,a,1,1.0413738,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Sad.jpg,Sound_file/Happy.wav,Sad,Happy,I,h,82,1,9,s,0,1.0147858,None,9,1,82,6,240.2192777,,,,,,,,240.2085468,240.2192777,240.6669625,240.6669625,240.666996,240.7337441,,,241.6843027,s,0,1.0147858,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Anger.jpg,Sound_file/Happy.wav,Anger,Happy,I,h,83,2,9,h,1,1.4959642,None,9,2,83,5,241.7539844,,,,,,,,241.7513627,241.7539844,242.2171988,242.2171988,242.216619,242.2671127,,,243.7176633,h,1,1.4959642,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Happy.jpg,Sound_file/Sad.wav,Happy,Sad,I,s,86,5,9,s,1,1.7205453,None,9,5,86,8,247.8688293,,,,,,,,247.8584747,247.8688293,248.2172971,248.2172971,248.2165254,248.3839077,,,249.9513932,s,1,1.7205453,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Sad.jpg,Sound_file/Anger.wav,Sad,Anger,I,a,88,7,9,a,1,2.0062661,None,9,7,88,4,251.5413058,,,,,,,,251.5388659,251.5413058,251.8997164,251.8997164,251.8997094,252.0495929,253.8991055,253.8991055,253.9165333,a,1,2.0062661,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Anger.jpg,Sound_file/Sad.wav,Anger,Sad,I,s,89,8,9,s,1,1.6867952,None,9,8,89,7,253.9534345,,,,,,,,253.9500579,253.9534345,254.4159957,254.4159957,254.4158846,254.4659235,,,256.1168697,s,1,1.6867952,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Anger.jpg,Sound_file/Sad.wav,Anger,Sad,I,s,91,1,10,s,1,3.3548171,None,10,1,91,7,258.6926768,,,,,,,,258.6791873,258.6926768,259.1492306,259.1492306,259.1490101,259.1993391,261.1568785,261.1568785,262.5164599,s,1,3.3548171,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Happy.jpg,Sound_file/Sad.wav,Happy,Sad,I,s,92,2,10,s,1,1.036748,None,10,2,92,8,262.7718966,,,,,,,,262.7619484,262.7718966,263.0330149,263.0330149,263.0322533,263.2830313,,,264.0834746,s,1,1.036748,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Happy.jpg,Sound_file/Anger.wav,Happy,Anger,I,a,94,4,10,a,1,1.3862337,None,10,4,94,3,266.3109084,,,,,,,,266.3003467,266.3109084,266.5660189,266.5660189,266.5652448,266.8157743,,,267.9670822,a,1,1.3862337,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Anger.jpg,Sound_file/Happy.wav,Anger,Happy,I,h,96,6,10,h,1,1.7843402,None,10,6,96,5,269.9384767,,,,,,,,269.9354031,269.9384767,270.3816385,270.3816385,270.3817274,270.4486666,,,272.1819965,h,1,1.7843402,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Sad.jpg,Sound_file/Happy.wav,Sad,Happy,I,h,97,7,10,h,1,1.1326565,None,10,7,97,6,272.2434944,,,,,,,,272.2397941,272.2434944,272.7148961,272.7148961,272.7146521,272.7481686,,,273.8486759,h,1,1.1326565,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Sad.jpg,Sound_file/Anger.wav,Sad,Anger,I,a,98,8,10,a,1,1.9158427,None,10,8,98,4,274.0335692,,,,,,,,274.0302421,274.0335692,274.3649236,274.3649236,274.3646012,274.5482054,,,276.2822327,a,1,1.9158427,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Anger.jpg,Sound_file/Sad.wav,Anger,Sad,I,s,99,0,11,s,1,1.4485378,None,11,0,99,7,276.3337099,,,,,,,,276.3303785,276.3337099,276.7983942,276.7983942,276.798215,276.8480152,,,278.2488626,s,1,1.4485378,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Happy.jpg,Sound_file/Sad.wav,Happy,Sad,I,s,100,1,11,s,1,0.8706616,None,11,1,100,8,278.4290247,,,,,,,,278.4191863,278.4290247,278.7820382,278.7820382,278.7811495,278.9320334,,,279.6658621,s,1,0.8706616,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Sad.jpg,Sound_file/Anger.wav,Sad,Anger,I,a,102,3,11,a,1,2.1240469,None,11,3,102,4,281.6321756,,,,,,,,281.6203974,281.6321756,281.9977893,281.9977893,281.9977623,282.1477586,284.0054782,284.0054782,284.1315508,a,1,2.1240469,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Sad.jpg,Sound_file/Happy.wav,Sad,Happy,I,h,103,4,11,h,1,1.5371729,None,11,4,103,6,284.170186,,,,,,,,284.1678122,284.170186,284.6307752,284.6307752,284.6307112,284.6807876,,,286.1815785,h,1,1.5371729,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Happy.jpg,Sound_file/Anger.wav,Happy,Anger,I,a,105,6,11,a,1,1.2373376,None,11,6,105,3,288.4571637,,,,,,,,288.4477738,288.4571637,288.7145443,288.7145443,288.7139023,288.9646309,,,289.9652395,a,1,1.2373376,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
Face_file/Anger.jpg,Sound_file/Happy.wav,Anger,Happy,I,h,106,7,11,h,1,1.442076,None,11,7,106,5,290.0466493,,,,,,,,290.0348556,290.0466493,290.4806827,290.4806827,290.480513,290.5472821,,,291.9312787,h,1,1.442076,None,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
,,,,,,,,,,,,,,,,,,,0.0017708,0.0162467,3.9578251,space,3.9311672,None,,,,,,,,,,,,,,p4,1,2025-11-20_11h02.34.759,Final Solo Project Psy310,,2025.1.1,59.89623576,2025-11-20 11h02.44.284646 +0530
,,,,,,,,,,,1.806208275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2.877529169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
