pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixtion.started,line1.started,line2.started,line3.started,line4.started,fixtion.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
-50,x,0,0,0,x,1,0.6934537,None,0,0,0,0,,,,,0.0152426,,0.0104724,0.0152426,1.0014219,1.0014219,1.0014219,1.0014219,1.01825,2.0009251,2.0009251,2.7097509,x,1,0.6934537,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
150,v,1,1,0,v,1,0.414003,None,0,1,1,1,,,,,2.7182238,,2.7102352,2.7182238,3.7177045,3.7177045,3.7177045,3.7177045,3.7177045,4.7178004,4.7178004,5.1348952,v,1,0.414003,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
50,c,2,2,0,c,1,1.1470176,None,0,2,2,2,,,,,5.1512293,,5.1353992,5.1512293,6.1344789,6.1344789,6.1344789,6.1344789,6.1510196,7.1342812,7.1342812,8.2851735,c,1,1.1470176,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-150,z,3,3,0,z,1,0.3315907,None,0,3,3,3,,,,,8.3010649,,8.2856436,8.3010649,9.2843578,9.2843578,9.2843578,9.2843578,9.300996,10.3010863,10.3010863,10.6345797,z,1,0.3315907,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-50,x,4,0,1,x,1,0.3466047,None,1,0,4,0,,,,,10.6508451,,10.6350334,10.6508451,11.6341076,11.6341076,11.6341076,11.6341076,11.6508983,12.6341318,12.6341318,12.9845473,x,1,0.3466047,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
150,v,5,1,1,v,1,0.4184086,None,1,1,5,1,,,,,13.0006801,,12.984998,13.0006801,13.9839143,13.9839143,13.9839143,13.9839143,14.0007329,14.9840118,14.9840118,15.4178497,v,1,0.4184086,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
50,c,6,2,1,c,1,0.5633399,None,1,2,6,2,,,,,15.4338144,,15.4183042,15.4338144,16.4337536,16.4337536,16.4337536,16.4337536,16.4337536,17.4170877,17.4170877,17.984298,c,1,0.5633399,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-150,z,7,3,1,z,1,0.4803691,None,1,3,7,3,,,,,18.0002392,,17.9847751,18.0002392,18.9835785,18.9835785,18.9835785,18.9835785,19.0004255,19.9836619,19.9836619,20.4677681,z,1,0.4803691,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-50,x,8,0,2,x,1,0.3883053,None,2,0,8,0,,,,,20.4851497,,20.4683845,20.4851497,21.4671446,21.4671446,21.4671446,21.4671446,21.5001748,22.4668594,22.4668594,22.867413,x,1,0.3883053,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
150,v,9,1,2,v,1,0.3307699,None,2,1,9,1,,,,,22.8833132,,22.8678779,22.8833132,23.8669092,23.8669092,23.8669092,23.8669092,23.8832364,24.8668811,24.8668811,25.2008717,v,1,0.3307699,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
50,c,10,2,2,c,1,0.2898252,None,2,2,10,2,,,,,25.2167647,,25.2013404,25.2167647,26.2004619,26.2004619,26.2004619,26.2004619,26.2165601,27.2000137,27.2000137,27.5005131,c,1,0.2898252,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-150,z,11,3,2,z,1,0.2521942,None,2,3,11,3,,,,,27.5165991,,27.5010264,27.5165991,28.5000891,28.5000891,28.5000891,28.5000891,28.5165226,29.4999813,29.4999813,29.76697,z,1,0.2521942,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-50,x,12,0,3,x,1,0.3399463,None,3,0,12,0,,,,,29.7834697,,29.767424,29.7834697,30.7666639,30.7666639,30.7666639,30.7666639,30.7826931,31.7663032,31.7663032,32.1169349,x,1,0.3399463,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
150,v,13,1,3,v,1,0.2190708,None,3,1,13,1,,,,,32.1329416,,32.1173854,32.1329416,33.1166874,33.1166874,33.1166874,33.1166874,33.1328757,34.1329566,34.1329566,34.3669943,v,1,0.2190708,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
50,c,14,2,3,c,1,0.2467731,None,3,2,14,2,,,,,34.3828793,,34.3674625,34.3828793,35.3666169,35.3666169,35.3666169,35.3666169,35.3826387,36.3827849,36.3827849,36.6330193,c,1,0.2467731,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-150,z,15,3,3,z,1,0.3646007,None,3,3,15,3,,,,,36.6496948,,36.6334702,36.6496948,37.6329343,37.6329343,37.6329343,37.6329343,37.6493367,38.6325281,38.6325281,38.9998342,z,1,0.3646007,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-50,x,16,0,4,x,1,0.2856432,None,4,0,16,0,,,,,39.0158188,,39.0005394,39.0158188,39.9992743,39.9992743,39.9992743,39.9992743,40.0156471,40.99927,40.99927,41.2994292,x,1,0.2856432,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
150,v,17,1,4,v,1,0.3239432,None,4,1,17,1,,,,,41.3158722,,41.2999621,41.3158722,42.2992102,42.2992102,42.2992102,42.2992102,42.31552,43.2990064,43.2990064,43.6330161,v,1,0.3239432,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
50,c,18,2,4,c,1,0.2616295,None,4,2,18,2,,,,,43.6491321,,43.6335352,43.6491321,44.6322188,44.6322188,44.6322188,44.6322188,44.6487326,45.6322247,45.6322247,45.8994133,c,1,0.2616295,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-150,z,19,3,4,z,1,0.2825449,None,4,3,19,3,,,,,45.9154591,,45.8999573,45.9154591,46.8989275,46.8989275,46.8989275,46.8989275,46.9152594,47.8988474,47.8988474,48.1992887,z,1,0.2825449,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-50,x,20,0,5,x,1,0.1540803,None,5,0,20,0,,,,,48.2153448,,48.1997417,48.2153448,49.1985803,49.1985803,49.1985803,49.1985803,49.2152124,50.2154005,50.2154005,50.3826809,x,1,0.1540803,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
150,v,21,1,5,v,1,0.3782976,None,5,1,21,1,,,,,50.398507,,50.3831413,50.398507,51.3819755,51.3819755,51.3819755,51.3819755,51.3986474,52.3982651,52.3982651,52.7823934,v,1,0.3782976,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
50,c,22,2,5,c,1,0.4024969,None,5,2,22,2,,,,,52.7984334,,52.7829132,52.7984334,53.7814829,53.7814829,53.7814829,53.7814829,53.7979297,54.781317,54.781317,55.1991712,c,1,0.4024969,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-150,z,23,3,5,z,1,0.2775456,None,5,3,23,3,,,,,55.2150534,,55.1996294,55.2150534,56.2147956,56.2147956,56.2147956,56.2147956,56.2147956,57.2146747,57.2146747,57.4985913,z,1,0.2775456,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-50,x,24,0,6,x,1,0.7735417,None,6,0,24,0,,,,,57.5147356,,57.4993116,57.5147356,58.4981843,58.4981843,58.4981843,58.4981843,58.5148873,59.497786,59.497786,60.281853,x,1,0.7735417,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
150,v,25,1,6,v,1,0.2844017,None,6,1,25,1,,,,,60.2979679,,60.2826139,60.2979679,61.2810854,61.2810854,61.2810854,61.2810854,61.2975028,62.2974998,62.2974998,62.598294,v,1,0.2844017,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
50,c,26,2,6,c,1,0.4426778,None,6,2,26,2,,,,,62.6145229,,62.5987566,62.6145229,63.5977763,63.5977763,63.5977763,63.5977763,63.6145968,64.5978809,64.5978809,65.0481223,c,1,0.4426778,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-150,z,27,3,6,z,1,0.2721267,None,6,3,27,3,,,,,65.0645646,,65.0485798,65.0645646,66.0479861,66.0479861,66.0479861,66.0479861,66.06447,67.0476731,67.0476731,67.331317,z,1,0.2721267,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-50,x,28,0,7,x,1,0.329642,None,7,0,28,0,,,,,67.3475489,,67.3318463,67.3475489,68.3309938,68.3309938,68.3309938,68.3309938,68.3472618,69.3304403,69.3304403,69.6643581,x,1,0.329642,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
150,v,29,1,7,v,1,0.3446836,None,7,1,29,1,,,,,69.6806477,,69.6648241,69.6806477,70.6641967,70.6641967,70.6641967,70.6641967,70.6806469,71.6640101,71.6640101,72.0143957,v,1,0.3446836,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
50,c,30,2,7,c,1,0.6866865,None,7,2,30,2,,,,,72.0304551,,72.0149089,72.0304551,73.0140863,73.0140863,73.0140863,73.0140863,73.0304637,74.0138134,74.0138134,74.7144316,c,1,0.6866865,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-150,z,31,3,7,z,1,0.2891885,None,7,3,31,3,,,,,74.7303387,,74.7149382,74.7303387,75.7134471,75.7134471,75.7134471,75.7134471,75.7298656,76.7136738,76.7136738,77.0140643,z,1,0.2891885,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-50,x,32,0,8,x,1,0.3378088,None,8,0,32,0,,,,,77.0301762,,77.0145563,77.0301762,78.0137345,78.0137345,78.0137345,78.0137345,78.0302073,79.0132062,79.0132062,79.363987,x,1,0.3378088,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
150,v,33,1,8,v,1,0.4530039,None,8,1,33,1,,,,,79.3802602,,79.3645014,79.3802602,80.3636728,80.3636728,80.3636728,80.3636728,80.3803801,81.3797701,81.3797701,81.8474199,v,1,0.4530039,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
50,c,34,2,8,c,1,0.366953,None,8,2,34,2,,,,,81.8633344,,81.8478781,81.8633344,82.8467792,82.8467792,82.8467792,82.8467792,82.8632288,83.8634828,83.8634828,84.2468705,c,1,0.366953,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-150,z,35,3,8,z,1,0.2312982,None,8,3,35,3,,,,,84.2633158,,84.2473367,84.2633158,85.2468636,85.2468636,85.2468636,85.2468636,85.2629819,86.2465026,86.2465026,86.4803593,z,1,0.2312982,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-50,x,36,0,9,x,1,0.1609796,None,9,0,36,0,,,,,86.4964198,,86.4808389,86.4964198,87.4798181,87.4798181,87.4798181,87.4798181,87.4962235,88.4792278,88.4792278,88.6468171,x,1,0.1609796,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
150,v,37,1,9,v,1,0.3665344,None,9,1,37,1,,,,,88.6632059,,88.6472588,88.6632059,89.6462216,89.6462216,89.6462216,89.6462216,89.6628868,90.6462798,90.6462798,91.0297356,v,1,0.3665344,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
50,c,38,2,9,c,1,0.2776651,None,9,2,38,2,,,,,91.0461584,,91.0301859,91.0461584,92.0297386,92.0297386,92.0297386,92.0297386,92.0461243,93.0294197,93.0294197,93.3131462,c,1,0.2776651,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-150,z,39,3,9,z,1,0.3903981,None,9,3,39,3,,,,,93.3291285,,93.3139385,93.3291285,94.312574,94.312574,94.312574,94.312574,94.3292785,95.3123922,95.3123922,95.7129418,z,1,0.3903981,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-50,x,40,0,10,x,1,0.113639,None,10,0,40,0,,,,,95.7291454,,95.7134842,95.7291454,96.7125474,96.7125474,96.7125474,96.7125474,96.7290558,97.7122475,97.7122475,97.8298357,x,1,0.113639,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
150,v,41,1,10,v,1,0.092274,None,10,1,41,1,,,,,97.8455386,,97.8302893,97.8455386,98.8291302,98.8291302,98.8291302,98.8291302,98.8455355,99.8456691,99.8456691,99.9461858,v,1,0.092274,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
50,c,42,2,10,c,1,0.1644489,None,10,2,42,2,,,,,99.9620962,,99.9469019,99.9620962,100.9456601,100.9456601,100.9456601,100.9456601,100.9623767,101.9455741,101.9455741,102.112972,c,1,0.1644489,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-150,z,43,3,10,z,1,0.2257888,None,10,3,43,3,,,,,102.1287397,,102.113423,102.1287397,103.1118904,103.1118904,103.1118904,103.1118904,103.1285495,104.1282295,104.1282295,104.3627378,z,1,0.2257888,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-50,x,44,0,11,x,1,0.3817142,None,11,0,44,0,,,,,104.3786183,,104.3632339,104.3786183,105.3622113,105.3622113,105.3622113,105.3622113,105.378237,106.3783495,106.3783495,106.7624006,x,1,0.3817142,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
150,v,45,1,11,v,1,0.0840875,None,11,1,45,1,,,,,106.7785989,,106.7628655,106.7785989,107.7618575,107.7618575,107.7618575,107.7618575,107.7782571,108.7784525,108.7784525,108.87885,v,1,0.0840875,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
50,c,46,2,11,c,1,0.07214,None,11,2,46,2,,,,,108.8951385,,108.8793418,108.8951385,109.8783366,109.8783366,109.8783366,109.8783366,109.8948605,110.878165,110.878165,110.9621881,c,1,0.07214,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-150,z,47,3,11,z,1,0.2407625,None,11,3,47,3,,,,,110.9781159,,110.9626746,110.9781159,111.9617863,111.9617863,111.9617863,111.9617863,111.9781068,112.9613976,112.9613976,113.21209,z,1,0.2407625,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-50,x,48,0,12,x,1,0.223404,None,12,0,48,0,,,,,113.2281167,,113.2125552,113.2281167,114.211541,114.211541,114.211541,114.211541,114.2277914,115.2113769,115.2113769,115.445229,x,1,0.223404,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
150,v,49,1,12,v,1,0.3025475,None,12,1,49,1,,,,,115.4615659,,115.4456812,115.4615659,116.4447061,116.4447061,116.4447061,116.4447061,116.4610469,117.4445004,117.4445004,117.7620101,v,1,0.3025475,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
50,c,50,2,12,c,1,0.2666434,None,12,2,50,2,,,,,117.7779674,,117.7624725,117.7779674,118.7610062,118.7610062,118.7610062,118.7610062,118.7775557,119.7779925,119.7779925,120.0616887,c,1,0.2666434,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-150,z,51,3,12,z,1,0.3269418,None,12,3,51,3,,,,,120.0776856,,120.0621234,120.0776856,121.0611281,121.0611281,121.0611281,121.0611281,121.0775876,122.060909,122.060909,122.3945638,z,1,0.3269418,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-50,x,52,0,13,x,1,0.0309333,None,13,0,52,0,,,,,122.4109989,,122.3950201,122.4109989,123.3944101,123.3944101,123.3944101,123.3944101,123.4106611,124.3942012,124.3942012,124.4280069,x,1,0.0309333,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
150,v,53,1,13,v,1,0.167422,None,13,1,53,1,,,,,124.4442663,,124.4284631,124.4442663,125.4274375,125.4274375,125.4274375,125.4274375,125.443972,126.4440449,126.4440449,126.6278842,v,1,0.167422,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
50,c,54,2,13,c,1,0.2426731,None,13,2,54,2,,,,,126.6441147,,126.6283452,126.6441147,127.6274282,127.6274282,127.6274282,127.6274282,127.6438393,128.6270608,128.6270608,128.8777236,c,1,0.2426731,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-150,z,55,3,13,z,1,0.1952305,None,13,3,55,3,,,,,128.8940326,,128.8781876,128.8940326,129.8772446,129.8772446,129.8772446,129.8772446,129.8936293,130.8768035,130.8768035,131.0774134,z,1,0.1952305,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-50,x,56,0,14,x,1,0.1770025,None,14,0,56,0,,,,,131.0937541,,131.0778628,131.0937541,132.0770024,132.0770024,132.0770024,132.0770024,132.0934864,133.0767495,133.0767495,133.2607146,x,1,0.1770025,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
150,v,57,1,14,v,1,0.2616149,None,14,1,57,1,,,,,133.2768847,,133.2611873,133.2768847,134.2601475,134.2601475,134.2601475,134.2601475,134.2767579,135.2597952,135.2597952,135.5273637,v,1,0.2616149,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
50,c,58,2,14,c,1,0.2821526,None,14,2,58,2,,,,,135.5438844,,135.5278392,135.5438844,136.5268534,136.5268534,136.5268534,136.5268534,136.5434368,137.5266612,137.5266612,137.8104883,c,1,0.2821526,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-150,z,59,3,14,z,1,0.2665566,None,14,3,59,3,,,,,137.8267234,,137.8109424,137.8267234,138.8101791,138.8101791,138.8101791,138.8101791,138.8264858,139.8097256,139.8097256,140.0936727,z,1,0.2665566,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-50,x,60,0,15,x,1,0.2771528,None,15,0,60,0,,,,,140.1099139,,140.0941219,140.1099139,141.0933798,141.0933798,141.0933798,141.0933798,141.1097398,142.0931675,142.0931675,142.3768016,x,1,0.2771528,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
150,v,61,1,15,v,1,0.3655091,None,15,1,61,1,,,,,142.3929711,,142.3772494,142.3929711,143.3764694,143.3764694,143.3764694,143.3764694,143.3929952,144.3759487,144.3759487,144.7436135,v,1,0.3655091,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
50,c,62,2,15,c,1,0.2551245,None,15,2,62,2,,,,,144.759727,,144.7440753,144.759727,145.7429112,145.7429112,145.7429112,145.7429112,145.7593032,146.7593901,146.7593901,147.0267422,c,1,0.2551245,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-150,z,63,3,15,z,1,0.2352123,None,15,3,63,3,,,,,147.0429601,,147.0272098,147.0429601,148.0262276,148.0262276,148.0262276,148.0262276,148.0425863,149.0259013,149.0259013,149.2761138,z,1,0.2352123,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-50,x,64,0,16,x,1,0.3097802,None,16,0,64,0,,,,,149.292636,,149.2765679,149.292636,150.2756341,150.2756341,150.2756341,150.2756341,150.2925733,151.275713,151.275713,151.5931542,x,1,0.3097802,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
150,v,65,1,16,v,1,0.2772694,None,16,1,65,1,,,,,151.6092605,,151.5935983,151.6092605,152.5923679,152.5923679,152.5923679,152.5923679,152.6090397,153.6090416,153.6090416,153.8928625,v,1,0.2772694,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
50,c,66,2,16,c,1,0.2781684,None,16,2,66,2,,,,,153.9091759,,153.893314,153.9091759,154.8925166,154.8925166,154.8925166,154.8925166,154.9089986,155.8920714,155.8920714,156.176034,c,1,0.2781684,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-150,z,67,3,16,z,1,0.2964498,None,16,3,67,3,,,,,156.1923886,,156.1764822,156.1923886,157.1755945,157.1755945,157.1755945,157.1755945,157.1919557,158.1754199,158.1754199,158.4756426,z,1,0.2964498,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-50,x,68,0,17,x,1,0.2578813,None,17,0,68,0,,,,,158.4922572,,158.4761144,158.4922572,159.4754132,159.4754132,159.4754132,159.4754132,159.492019,160.4752504,160.4752504,160.7421232,x,1,0.2578813,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
150,v,69,1,17,v,1,0.4194116,None,17,1,69,1,,,,,160.7583934,,160.742666,160.7583934,161.7420894,161.7420894,161.7420894,161.7420894,161.7584686,162.7417691,162.7417691,163.1754626,v,1,0.4194116,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
50,c,70,2,17,c,1,0.2992828,None,17,2,70,2,,,,,163.1916692,,163.1760707,163.1916692,164.1752585,164.1752585,164.1752585,164.1752585,164.1915714,165.174831,165.174831,165.4755256,c,1,0.2992828,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-150,z,71,3,17,z,1,0.3142856,None,17,3,71,3,,,,,165.4917914,,165.4759726,165.4917914,166.4747495,166.4747495,166.4747495,166.4747495,166.4911431,167.4915974,167.4915974,167.8087646,z,1,0.3142856,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-50,x,72,0,18,x,1,0.0966826,None,18,0,72,0,,,,,167.8249057,,167.8092386,167.8249057,168.8081848,168.8081848,168.8081848,168.8081848,168.8246738,169.8079455,169.8079455,169.9083584,x,1,0.0966826,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
150,v,73,1,18,v,1,0.2428528,None,18,1,73,1,,,,,169.9246752,,169.9088127,169.9246752,170.9082531,170.9082531,170.9082531,170.9082531,170.9246646,171.9079099,171.9079099,172.1584062,v,1,0.2428528,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
50,c,74,2,18,c,1,0.3278442,None,18,2,74,2,,,,,172.1744991,,172.1588694,172.1744991,173.1580899,173.1580899,173.1580899,173.1580899,173.1743735,174.1578401,174.1578401,174.4913561,c,1,0.3278442,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
-150,z,75,3,18,z,1,0.3107386,None,18,3,75,3,,,,,174.50785,,174.4918129,174.50785,175.4912885,175.4912885,175.4912885,175.4912885,175.5076318,176.4905544,176.4905544,176.8079547,z,1,0.3107386,None,,,,,F5,1,2025-10-02_16h50.09.582,Motor sequence,,2025.1.1,60.12954309,2025-10-02 16h50.17.819326 +0530
