thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
10,0,10,np.float64(-0.004629629629629629),np.float64(-0.29814814814814816),1,0,0,1.4916893,target',10,0,10,0,19.4439568,,10,19.4325634,19.4439568,19.4439568,0.0409673,20.9243568,np.float64(-0.004629629629629629),np.float64(-0.29814814814814816),1,0,0,1.4916893,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
11,0,11,np.float64(0.4287037037037037),np.float64(0.4185185185185185),1,0,0,2.1415616,target',11,0,11,0,20.959927,,10,20.9500228,20.959927,20.959927,0.0253952,23.0917001,np.float64(0.4287037037037037),np.float64(0.4185185185185185),1,0,0,2.1415616,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
12,0,12,np.float64(0.06111111111111111),np.float64(-0.17037037037037037),1,0,0,2.164203,target',12,0,12,0,23.1397976,,10,23.1297067,23.1397976,23.1397976,0.0376901,25.2940295,np.float64(0.06111111111111111),np.float64(-0.17037037037037037),1,0,0,2.164203,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
13,0,13,np.float64(0.3638888888888889),np.float64(-0.3731481481481482),1,0,0,1.6709949,target',13,0,13,0,25.3326441,,10,25.3206447,25.3326441,25.3326441,0.026349,26.9917482,np.float64(0.3638888888888889),np.float64(-0.3731481481481482),1,0,0,1.6709949,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
14,0,14,np.float64(0.49722222222222223),np.float64(-0.000925925925925926),1,0,0,1.8257383,target',14,0,14,0,27.0255664,,10,27.0155232,27.0255664,27.0255664,0.0235059,28.8413776,np.float64(0.49722222222222223),np.float64(-0.000925925925925926),1,0,0,1.8257383,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
16,0,16,np.float64(0.1712962962962963),np.float64(0.47314814814814815),1,0,0,3.6239259,target',16,0,16,0,30.6487257,,10,30.6334383,30.6487257,30.6487257,0.0259244,34.2574765,np.float64(0.1712962962962963),np.float64(0.47314814814814815),1,0,0,3.6239259,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
20,0,20,np.float64(0.18888888888888888),np.float64(-0.009259259259259259),1,0,0,1.7248165,target',20,0,20,0,41.1128276,,10,41.0987304,41.1128276,41.1128276,0.0246738,42.8236645,np.float64(0.18888888888888888),np.float64(-0.009259259259259259),1,0,0,1.7248165,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
24,0,24,np.float64(0.027777777777777776),np.float64(-0.07777777777777778),1,0,0,1.6694202,target',24,0,24,0,46.9861321,,10,46.9709789,46.9861321,46.9861321,0.030155,48.6405164,np.float64(0.027777777777777776),np.float64(-0.07777777777777778),1,0,0,1.6694202,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
26,0,26,np.float64(0.08425925925925926),np.float64(-0.11296296296296296),1,0,0,1.5087387,target',26,0,26,0,50.3635713,,10,50.3476237,50.3635713,50.3635713,0.0238259,51.8564774,np.float64(0.08425925925925926),np.float64(-0.11296296296296296),1,0,0,1.5087387,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
28,0,28,np.float64(0.04351851851851852),np.float64(0.287962962962963),1,0,0,1.9078576,target',28,0,28,0,53.5448154,,10,53.5308131,53.5448154,53.5448154,0.0242937,55.4387446,np.float64(0.04351851851851852),np.float64(0.287962962962963),1,0,0,1.9078576,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
30,0,30,np.float64(-0.45185185185185184),np.float64(0.225),1,0,0,2.0750937,target',30,0,30,0,56.9298547,,10,56.9143124,56.9298547,56.9298547,0.0240494,58.9895149,np.float64(-0.45185185185185184),np.float64(0.225),1,0,0,2.0750937,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
31,0,31,np.float64(-0.21666666666666667),np.float64(0.3296296296296296),1,0,0,1.2561398,target',31,0,31,0,59.0556258,,10,59.0326355,59.0556258,59.0556258,0.0428747,60.2889375,np.float64(-0.21666666666666667),np.float64(0.3296296296296296),1,0,0,1.2561398,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
32,0,32,np.float64(-0.2824074074074074),np.float64(-0.47129629629629627),1,0,0,5.3775692,target',32,0,32,0,60.3439064,,10,60.3281054,60.3439064,60.3439064,0.0388346,65.7058378,np.float64(-0.2824074074074074),np.float64(-0.47129629629629627),1,0,0,5.3775692,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
33,0,33,np.float64(-0.31851851851851853),np.float64(-0.2518518518518518),1,0,0,1.8198969,target',33,0,33,0,65.7704814,,10,65.7524768,65.7704814,65.7704814,0.0462437,67.5724625,np.float64(-0.31851851851851853),np.float64(-0.2518518518518518),1,0,0,1.8198969,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
34,0,34,np.float64(-0.12407407407407407),np.float64(0.06111111111111111),1,0,0,4.5746136,target',34,0,34,0,67.6110186,,10,67.597504,67.6110186,67.6110186,0.0247398,72.1722309,np.float64(-0.12407407407407407),np.float64(0.06111111111111111),1,0,0,4.5746136,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
35,0,35,np.float64(-0.053703703703703705),np.float64(-0.3388888888888889),1,0,0,1.8013515,target',35,0,35,0,72.2234251,,10,72.2035872,72.2234251,72.2234251,0.031061,74.005061,np.float64(-0.053703703703703705),np.float64(-0.3388888888888889),1,0,0,1.8013515,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
36,0,36,np.float64(-0.15925925925925927),np.float64(-0.26666666666666666),1,0,0,1.2578968,target',36,0,36,0,74.0459258,,10,74.0310953,74.0459258,74.0459258,0.0257643,75.2890878,np.float64(-0.15925925925925927),np.float64(-0.26666666666666666),1,0,0,1.2578968,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
37,0,37,np.float64(-0.10462962962962963),np.float64(0.09444444444444444),1,0,0,1.5765267,target',37,0,37,0,75.3292617,,10,75.31224,75.3292617,75.3292617,0.0229745,76.8888966,np.float64(-0.10462962962962963),np.float64(0.09444444444444444),1,0,0,1.5765267,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
40,0,40,np.float64(-0.11944444444444445),np.float64(0.18888888888888888),1,0,0,1.4883228,target',40,0,40,0,80.6988518,,10,80.6817646,80.6988518,80.6988518,0.0264883,82.1701951,np.float64(-0.11944444444444445),np.float64(0.18888888888888888),1,0,0,1.4883228,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
45,0,45,np.float64(0.1787037037037037),np.float64(-0.19074074074074074),1,0,0,1.6250316,target',45,0,45,0,90.3438393,,10,90.3291702,90.3438393,90.3438393,0.0249822,91.9543121,np.float64(0.1787037037037037),np.float64(-0.19074074074074074),1,0,0,1.6250316,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
48,0,48,np.float64(-0.030555555555555555),np.float64(-0.2972222222222222),1,0,0,1.5493937,target',48,0,48,0,94.8871459,,10,94.8705263,94.8871459,94.8871459,0.0328743,96.4200344,np.float64(-0.030555555555555555),np.float64(-0.2972222222222222),1,0,0,1.5493937,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
49,0,49,np.float64(-0.4546296296296296),np.float64(0.12962962962962962),1,0,0,1.4562359,target',49,0,49,0,96.465283,,10,96.447086,96.465283,96.465283,0.0267791,97.9034341,np.float64(-0.4546296296296296),np.float64(0.12962962962962962),1,0,0,1.4562359,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
51,0,51,np.float64(-0.13055555555555556),np.float64(0.43425925925925923),1,0,0,1.7240309,target',51,0,51,0,100.2276232,,10,100.2120492,100.2276232,100.2276232,0.0246256,101.9361949,np.float64(-0.13055555555555556),np.float64(0.43425925925925923),1,0,0,1.7240309,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
53,0,53,np.float64(-0.38981481481481484),np.float64(0.01574074074074074),1,0,0,3.4987328,target',53,0,53,0,103.4006388,,10,103.3870625,103.4006388,103.4006388,0.0180949,106.8859055,np.float64(-0.38981481481481484),np.float64(0.01574074074074074),1,0,0,3.4987328,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
54,0,54,np.float64(0.3685185185185185),np.float64(0.025),1,0,0,2.1037449,target',54,0,54,0,106.932921,,10,106.9159108,106.932921,106.932921,0.0297341,109.0197699,np.float64(0.3685185185185185),np.float64(0.025),1,0,0,2.1037449,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
55,0,55,np.float64(0.30462962962962964),np.float64(-0.30462962962962964),1,0,0,2.3550223,target',55,0,55,0,109.0622737,,10,109.0474719,109.0622737,109.0622737,0.027423,111.4026013,np.float64(0.30462962962962964),np.float64(-0.30462962962962964),1,0,0,2.3550223,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
56,0,56,np.float64(0.04259259259259259),np.float64(0.49907407407407406),1,0,0,2.445073,target',56,0,56,0,111.4389386,,10,111.4246849,111.4389386,111.4389386,0.0218386,113.869871,np.float64(0.04259259259259259),np.float64(0.49907407407407406),1,0,0,2.445073,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
58,0,58,np.float64(-0.058333333333333334),np.float64(-0.4462962962962963),1,0,0,3.2227498,target',58,0,58,0,115.511421,,10,115.4960874,115.511421,115.511421,0.0263483,118.7189477,np.float64(-0.058333333333333334),np.float64(-0.4462962962962963),1,0,0,3.2227498,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
61,0,61,np.float64(0.47962962962962963),np.float64(0.1361111111111111),1,0,0,2.5837705,target',61,0,61,0,122.0832869,,10,122.0671412,122.0832869,122.0832869,0.0321939,124.6509986,np.float64(0.47962962962962963),np.float64(0.1361111111111111),1,0,0,2.5837705,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
65,0,65,np.float64(-0.5),np.float64(-0.3861111111111111),1,0,0,2.0897908,target',65,0,65,0,129.642721,,10,129.6281943,129.642721,129.642721,0.041183,131.7180905,np.float64(-0.5),np.float64(-0.3861111111111111),1,0,0,2.0897908,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
66,0,66,np.float64(-0.49907407407407406),np.float64(0.27870370370370373),1,0,0,3.6080469,target',66,0,66,0,131.7762329,,10,131.759209,131.7762329,131.7762329,0.0408628,135.3673316,np.float64(-0.49907407407407406),np.float64(0.27870370370370373),1,0,0,3.6080469,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
68,0,68,np.float64(-0.4675925925925926),np.float64(-0.1259259259259259),1,0,0,3.1078872,target',68,0,68,0,137.14274,,10,137.1262441,137.14274,137.14274,0.0247966,140.2342473,np.float64(-0.4675925925925926),np.float64(-0.1259259259259259),1,0,0,3.1078872,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
73,0,73,np.float64(0.4527777777777778),np.float64(0.05925925925925926),1,0,0,1.8070085,target',73,0,73,0,146.0893307,,10,146.0762316,146.0893307,146.0893307,0.0252567,147.8834076,np.float64(0.4527777777777778),np.float64(0.05925925925925926),1,0,0,1.8070085,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
75,0,75,np.float64(-0.08981481481481482),np.float64(-0.40185185185185185),1,0,0,4.1829943,target',75,0,75,0,149.8645468,,10,149.850172,149.8645468,149.8645468,0.0326338,154.033279,np.float64(-0.08981481481481482),np.float64(-0.40185185185185185),1,0,0,4.1829943,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
77,0,77,np.float64(-0.46574074074074073),np.float64(-0.1537037037037037),1,0,0,1.6514535,target',77,0,77,0,155.3581942,,10,155.3483727,155.3581942,155.3581942,0.0979349,156.9999376,np.float64(-0.46574074074074073),np.float64(-0.1537037037037037),1,0,0,1.6514535,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
79,0,79,np.float64(-0.17222222222222222),np.float64(-0.030555555555555555),1,0,0,1.982141,target',79,0,79,0,158.6130185,,10,158.6003756,158.6130185,158.6130185,0.0334288,160.5826176,np.float64(-0.17222222222222222),np.float64(-0.030555555555555555),1,0,0,1.982141,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
80,0,80,np.float64(0.3731481481481482),np.float64(0.13425925925925927),1,0,0,1.8421658,target',80,0,80,0,160.6221906,,10,160.6074593,160.6221906,160.6221906,0.0245796,162.4497412,np.float64(0.3731481481481482),np.float64(0.13425925925925927),1,0,0,1.8421658,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
82,0,82,np.float64(0.14444444444444443),np.float64(-0.4685185185185185),1,0,0,2.473699,target',82,0,82,0,164.2893883,,10,164.2753454,164.2893883,164.2893883,0.0254421,166.7491565,np.float64(0.14444444444444443),np.float64(-0.4685185185185185),1,0,0,2.473699,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
83,0,83,np.float64(-0.10833333333333334),np.float64(-0.17222222222222222),1,0,0,3.3273679,target',83,0,83,0,166.7864154,,10,166.7720707,166.7864154,166.7864154,0.0226336,170.0995583,np.float64(-0.10833333333333334),np.float64(-0.17222222222222222),1,0,0,3.3273679,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
85,0,85,np.float64(-0.3638888888888889),np.float64(0.3685185185185185),1,0,0,1.3279451,target',85,0,85,0,172.0029808,,10,171.9879005,172.0029808,172.0029808,0.0221732,173.3159764,np.float64(-0.3638888888888889),np.float64(0.3685185185185185),1,0,0,1.3279451,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
88,0,88,np.float64(-0.325),np.float64(0.45),1,0,0,2.0898966,target',88,0,88,0,176.2842394,,10,176.274586,176.2842394,176.2842394,0.0257621,178.3645665,np.float64(-0.325),np.float64(0.45),1,0,0,2.0898966,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
91,0,91,np.float64(-0.014814814814814815),np.float64(-0.03796296296296296),1,0,0,3.3310261,target',91,0,91,0,182.1098499,,10,182.1002657,182.1098499,182.1098499,0.0355965,185.4314068,np.float64(-0.014814814814814815),np.float64(-0.03796296296296296),1,0,0,3.3310261,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
92,0,92,np.float64(0.33425925925925926),np.float64(-0.48148148148148145),1,0,0,2.6261038,target',92,0,92,0,185.4655537,,10,185.455711,185.4655537,185.4655537,0.0240119,188.0819297,np.float64(0.33425925925925926),np.float64(-0.48148148148148145),1,0,0,2.6261038,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
93,0,93,np.float64(-0.020370370370370372),np.float64(-0.42407407407407405),1,0,0,1.524125,target',93,0,93,0,188.1178696,,10,188.1069714,188.1178696,188.1178696,0.0247665,189.6312128,np.float64(-0.020370370370370372),np.float64(-0.42407407407407405),1,0,0,1.524125,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
94,0,94,np.float64(0.25),np.float64(-0.37962962962962965),1,0,0,1.959598,target',94,0,94,0,189.675807,,10,189.6542541,189.675807,189.675807,0.0227603,191.6139641,np.float64(0.25),np.float64(-0.37962962962962965),1,0,0,1.959598,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
95,0,95,np.float64(0.2898148148148148),np.float64(-0.287962962962963),1,0,0,2.0930616,target',95,0,95,0,191.647275,,10,191.6375026,191.647275,191.647275,0.0232721,193.7306793,np.float64(0.2898148148148148),np.float64(-0.287962962962963),1,0,0,2.0930616,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
96,0,96,np.float64(-0.14907407407407408),np.float64(0.3055555555555556),1,0,0,2.2792592,target',96,0,96,0,193.7826252,,10,193.7680049,193.7826252,193.7826252,0.0370354,196.047375,np.float64(-0.14907407407407408),np.float64(0.3055555555555556),1,0,0,2.2792592,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
99,0,99,np.float64(0.13055555555555556),np.float64(0.009259259259259259),1,0,0,1.3419604,target',99,0,99,0,199.1824893,,10,199.1717248,199.1824893,199.1824893,0.0241754,200.5137999,np.float64(0.13055555555555556),np.float64(0.009259259259259259),1,0,0,1.3419604,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
101,0,101,np.float64(-0.07037037037037037),np.float64(-0.22037037037037038),1,0,0,1.7233457,target',101,0,101,0,201.9496985,,10,201.9393154,201.9496985,201.9496985,0.0250395,203.6627407,np.float64(-0.07037037037037037),np.float64(-0.22037037037037038),1,0,0,1.7233457,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
103,0,103,np.float64(-0.46111111111111114),np.float64(-0.1824074074074074),1,0,0,3.2687118,target',103,0,103,0,205.0878363,,10,205.0782311,205.0878363,205.0878363,0.03064,208.3470518,np.float64(-0.46111111111111114),np.float64(-0.1824074074074074),1,0,0,3.2687118,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
105,0,105,np.float64(-0.26296296296296295),np.float64(-0.4305555555555556),1,0,0,2.1072139,target',105,0,105,0,209.9187668,,10,209.9053113,209.9187668,209.9187668,0.0248451,212.0126302,np.float64(-0.26296296296296295),np.float64(-0.4305555555555556),1,0,0,2.1072139,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
107,0,107,np.float64(-0.049074074074074076),np.float64(-0.44074074074074077),1,0,0,2.607897,target',107,0,107,0,213.6386338,,10,213.6220261,213.6386338,213.6386338,0.0415809,216.2300298,np.float64(-0.049074074074074076),np.float64(-0.44074074074074077),1,0,0,2.607897,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
109,0,109,np.float64(-0.2101851851851852),np.float64(-0.4638888888888889),1,0,0,3.576026,target',109,0,109,0,218.5668557,,10,218.5526038,218.5668557,218.5668557,0.0225679,222.1287416,np.float64(-0.2101851851851852),np.float64(-0.4638888888888889),1,0,0,3.576026,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
110,0,110,np.float64(0.1814814814814815),np.float64(0.33425925925925926),1,0,0,1.4839692,target',110,0,110,0,222.1774282,,10,222.1620772,222.1774282,222.1774282,0.0330628,223.6461548,np.float64(0.1814814814814815),np.float64(0.33425925925925926),1,0,0,1.4839692,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
111,0,111,np.float64(-0.38796296296296295),np.float64(-0.3398148148148148),1,0,0,1.6738664,target',111,0,111,0,223.6855794,,10,223.6721318,223.6855794,223.6855794,0.0256876,225.3461157,np.float64(-0.38796296296296295),np.float64(-0.3398148148148148),1,0,0,1.6738664,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
112,0,112,np.float64(0.08148148148148149),np.float64(0.011111111111111112),1,0,0,1.7417047,target',112,0,112,0,225.3862827,,10,225.3707993,225.3862827,225.3862827,0.0244112,227.1126097,np.float64(0.08148148148148149),np.float64(0.011111111111111112),1,0,0,1.7417047,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
113,0,113,np.float64(-0.43796296296296294),np.float64(-0.027777777777777776),1,0,0,1.7173326,target',113,0,113,0,227.1578203,,10,227.144744,227.1578203,227.1578203,0.0318865,228.8621929,np.float64(-0.43796296296296294),np.float64(-0.027777777777777776),1,0,0,1.7173326,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
116,0,116,np.float64(-0.09537037037037037),np.float64(0.4601851851851852),1,0,0,6.8407058,target',116,0,116,0,232.2033621,,10,232.1877479,232.2033621,232.2033621,0.0253874,239.028566,np.float64(-0.09537037037037037),np.float64(0.4601851851851852),1,0,0,6.8407058,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
117,0,117,np.float64(-0.17407407407407408),np.float64(-0.15462962962962962),1,0,0,2.0030898,target',117,0,117,0,239.0715888,,10,239.0580652,239.0715888,239.0715888,0.0292269,241.0612611,np.float64(-0.17407407407407408),np.float64(-0.15462962962962962),1,0,0,2.0030898,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
118,0,118,np.float64(0.15462962962962962),np.float64(-0.4074074074074074),1,0,0,1.3707056,target',118,0,118,0,241.1027883,,10,241.0901999,241.1027883,241.1027883,0.0287015,242.4610045,np.float64(0.15462962962962962),np.float64(-0.4074074074074074),1,0,0,1.3707056,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
120,0,120,np.float64(0.0787037037037037),np.float64(0.45555555555555555),1,0,0,5.2119826,target',120,0,120,0,244.4294134,,10,244.4156531,244.4294134,244.4294134,0.0219234,249.6277097,np.float64(0.0787037037037037),np.float64(0.45555555555555555),1,0,0,5.2119826,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
121,0,121,np.float64(0.24166666666666667),np.float64(-0.019444444444444445),1,0,0,2.6401741,target',121,0,121,0,249.6651221,,10,249.6528399,249.6651221,249.6651221,0.0249967,252.2930856,np.float64(0.24166666666666667),np.float64(-0.019444444444444445),1,0,0,2.6401741,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
122,0,122,np.float64(-0.45092592592592595),np.float64(0.3888888888888889),1,0,0,2.0115799,target',122,0,122,0,252.3288149,,10,252.3154427,252.3288149,252.3288149,0.0222064,254.3271681,np.float64(-0.45092592592592595),np.float64(0.3888888888888889),1,0,0,2.0115799,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
124,0,124,np.float64(0.39537037037037037),np.float64(0.12962962962962962),1,0,0,1.272632,target',124,0,124,0,256.7201619,,10,256.7030529,256.7201619,256.7201619,0.042933,257.9757609,np.float64(0.39537037037037037),np.float64(0.12962962962962962),1,0,0,1.272632,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
125,0,125,np.float64(0.10648148148148148),np.float64(0.1398148148148148),1,0,0,1.3583496,target',125,0,125,0,258.0144502,,10,258.0014911,258.0144502,258.0144502,0.0255491,259.359914,np.float64(0.10648148148148148),np.float64(0.1398148148148148),1,0,0,1.3583496,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
126,0,126,np.float64(0.18055555555555555),np.float64(0.3851851851851852),1,0,0,1.3280771,target',126,0,126,0,259.3930812,,10,259.381963,259.3930812,259.3930812,0.0218757,260.7101398,np.float64(0.18055555555555555),np.float64(0.3851851851851852),1,0,0,1.3280771,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
127,0,127,np.float64(0.32222222222222224),np.float64(0.4111111111111111),1,0,0,1.5985569,target',127,0,127,0,260.7598487,,10,260.7445605,260.7598487,260.7598487,0.0342073,262.3432271,np.float64(0.32222222222222224),np.float64(0.4111111111111111),1,0,0,1.5985569,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
128,0,128,np.float64(-0.12962962962962962),np.float64(0.14537037037037037),1,0,0,1.8283481,target',128,0,128,0,262.4014706,,10,262.3823472,262.4014706,262.4014706,0.0389061,264.210794,np.float64(-0.12962962962962962),np.float64(0.14537037037037037),1,0,0,1.8283481,target',4,1,2025-09-30_15h54.49.194,Exp Visual Search,,2025.1.1,60.1169997,2025-09-30 15h55.00.821456 +0530
