Face_file,Sound_file,Face_emotion,Sound_emotion,Congruency,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,key_instruct.started,Instruction.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,trial.started,Fixation.started,Image.started,key_resp.started,Sound.started,Fixation.stopped,Sound.stopped,Image.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Face_file/Happy.jpg,Sound_file/Sad.wav,Happy,Sad,I,s,22,4,2,s,1,1.408719300001394,None,2,4,22,8,67.12059289999888,,,,,,,,67.11234200000763,67.12059289999888,67.50743440000224,67.50743440000224,67.50655906665294,67.62396100000478,,,68.92450009999448,s,1,1.408719300001394,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Anger.jpg,Sound_file/Sad.wav,Anger,Sad,I,s,23,5,2,s,1,2.3389239000098314,None,2,5,23,7,68.98269679999794,,,,,,,,68.97188009999809,68.98269679999794,69.44010479998542,69.44010479998542,69.43998896665677,69.48999050000566,71.439753499988,71.439753499988,71.79049809998833,s,1,2.3389239000098314,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Sad.jpg,Sound_file/Anger.wav,Sad,Anger,I,a,24,6,2,a,1,1.2560152000223752,None,2,6,24,4,71.91223300001002,,,,,,,,71.90913099999307,71.91223300001002,72.28972699999576,72.28972699999576,72.28964946666771,72.42344620000222,,,73.55712799998582,a,1,1.2560152000223752,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Happy.jpg,Sound_file/Happy.wav,Happy,Happy,C,h,25,7,2,h,1,0.9521066999877803,None,2,7,25,1,73.72836139998981,,,,,,,,73.7204619999975,73.72836139998981,74.09024039999349,74.09024039999349,74.08965316665514,74.24023689999012,,,75.05769620000501,h,1,0.9521066999877803,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Anger.jpg,Sound_file/Anger.wav,Anger,Anger,C,a,26,8,2,h,0,1.1143955000152346,None,2,8,26,0,75.22369720001006,,,,,,,,75.21223549998831,75.22369720001006,75.58987570001045,75.58987570001045,75.58950186666722,75.72303150000516,,,76.70675069998833,h,0,1.1143955000152346,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Sad.jpg,Sound_file/Sad.wav,Sad,Sad,C,s,27,0,3,s,1,1.8675015000044368,None,3,0,27,2,76.74378749998868,,,,,,,,76.74079690000508,76.74378749998868,77.2395630000101,77.2395630000101,77.23942006664971,77.25611399998888,,,79.12333179998677,s,1,1.8675015000044368,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Sad.jpg,Sound_file/Happy.wav,Sad,Happy,I,h,28,1,3,h,1,1.1248988999868743,None,3,1,28,6,79.16536350001115,,,,,,,,79.16344959998969,79.16536350001115,79.6395513000025,79.6395513000025,79.63916996666036,79.67285110001103,,,80.77323719998822,h,1,1.1248988999868743,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Happy.jpg,Sound_file/Anger.wav,Happy,Anger,I,a,29,2,3,a,1,1.626344100019196,None,3,2,29,3,81.0269893000077,,,,,,,,81.01885709998896,81.0269893000077,81.30635619998793,81.30635619998793,81.30555946665505,81.53954900000826,,,82.94031589999213,a,1,1.626344100019196,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Sad.jpg,Sound_file/Anger.wav,Sad,Anger,I,a,30,3,3,a,1,0.9872017000161577,None,3,3,30,4,83.0866948000039,,,,,,,,83.07517799999914,83.0866948000039,83.45585979998577,83.45585979998577,83.45573906664892,83.58910759998253,,,84.45632060000207,a,1,0.9872017000161577,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Happy.jpg,Sound_file/Happy.wav,Happy,Happy,C,h,31,4,3,h,1,1.1453623000124935,None,3,4,31,1,84.61100400000578,,,,,,,,84.60279549998813,84.61100400000578,84.98954770001001,84.98954770001001,84.98898216666227,85.12313259998336,,,86.14038639998762,h,1,1.1453623000124935,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Happy.jpg,Sound_file/Sad.wav,Happy,Sad,I,s,32,5,3,s,1,0.8836548000108451,None,3,5,32,8,86.28289709999808,,,,,,,,86.27484969998477,86.28289709999808,86.67281879999791,86.67281879999791,86.67198476667205,86.78968670000904,,,87.57346389998565,s,1,0.8836548000108451,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Anger.jpg,Sound_file/Happy.wav,Anger,Happy,I,h,33,6,3,h,1,1.2552583999931812,None,3,6,33,5,87.62903730000835,,,,,,,,87.61789439999848,87.62903730000835,88.08886799999163,88.08886799999163,88.08873716666518,88.13882299998659,,,89.35607159999199,h,1,1.2552583999931812,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Anger.jpg,Sound_file/Sad.wav,Anger,Sad,I,s,34,7,3,s,1,1.867556599987438,None,3,7,34,7,89.4034127999912,,,,,,,,89.40123399998993,89.4034127999912,89.8888447000063,89.8888447000063,89.88841376666484,89.90567449998343,,,91.7723335000046,s,1,1.867556599987438,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Anger.jpg,Sound_file/Anger.wav,Anger,Anger,C,a,35,8,3,a,1,1.706090599996969,None,3,8,35,0,91.90892129999702,,,,,,,,91.90687939999043,91.90892129999702,92.2883628999989,92.2883628999989,92.28818076666018,92.42200759999105,,,94.00527140000486,a,1,1.706090599996969,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Anger.jpg,Sound_file/Sad.wav,Anger,Sad,I,s,36,0,4,s,1,1.7727790999924764,None,4,0,36,7,94.04971059999662,,,,,,,,94.04734109999845,94.04971059999662,94.53853819999495,94.53853819999495,94.53801586665601,94.55519600000116,,,96.32201209999039,s,1,1.7727790999924764,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Happy.jpg,Sound_file/Happy.wav,Happy,Happy,C,h,37,1,4,h,1,1.6185212999989744,None,4,1,37,1,96.4725700999843,,,,,,,,96.46399319998454,96.4725700999843,96.85539409998455,96.85539409998455,96.85468226665786,96.97209759999532,,,98.48940429999493,h,1,1.6185212999989744,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Anger.jpg,Sound_file/Anger.wav,Anger,Anger,C,a,38,2,4,a,1,1.7301207999989856,None,4,2,38,0,98.65167019999353,,,,,,,,98.63977889998932,98.65167019999353,99.0215588999854,99.0215588999854,99.02135136665699,99.15468350000447,,,100.75542669999413,a,1,1.7301207999989856,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Sad.jpg,Sound_file/Happy.wav,Sad,Happy,I,h,39,3,4,h,1,2.341918899997836,None,4,3,39,6,100.8044693999982,,,,,,,,100.80157079998753,100.8044693999982,101.2879593000107,101.2879593000107,101.28753566666661,101.30448920000345,103.29673259999254,103.29673259999254,103.63844529999187,h,1,2.341918899997836,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Happy.jpg,Sound_file/Anger.wav,Happy,Anger,I,a,40,4,4,a,1,1.6744194999919273,None,4,4,40,3,103.865074500005,,,,,,,,103.85589420000906,103.865074500005,104.13847259999602,104.13847259999602,104.13774336665325,104.37185739999404,,,105.82225530000869,a,1,1.6744194999919273,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Sad.jpg,Sound_file/Sad.wav,Sad,Sad,C,s,41,5,4,s,1,0.9300698000006378,None,4,5,41,2,105.86846930001047,,,,,,,,105.85789210000075,105.86846930001047,106.35444679998909,106.35444679998909,106.35443876666638,106.37121670000488,,,107.28846049998538,s,1,0.9300698000006378,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Sad.jpg,Sound_file/Anger.wav,Sad,Anger,I,a,42,6,4,a,1,1.2299092000175733,None,4,6,42,4,107.41671819999465,,,,,,,,107.41443989999243,107.41671819999465,107.82100309999078,107.82100309999078,107.82091716665697,107.92105289999745,,,109.05427699998836,a,1,1.2299092000175733,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Happy.jpg,Sound_file/Sad.wav,Happy,Sad,I,s,43,7,4,s,1,1.0716953999944963,None,4,7,43,8,109.23934959998587,,,,,,,,109.23142219998408,109.23934959998587,109.57137799999327,109.57137799999327,109.57088196665087,109.75477639999008,,,110.65519540000241,s,1,1.0716953999944963,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Anger.jpg,Sound_file/Happy.wav,Anger,Happy,I,h,44,8,4,h,1,0.9473376999958418,None,4,8,44,5,110.72409489998245,,,,,,,,110.71252430000459,110.72409489998245,111.187337499985,111.187337499985,111.18728826666872,111.23716910000076,,,112.13781580000068,h,1,0.9473376999958418,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Sad.jpg,Sound_file/Anger.wav,Sad,Anger,I,a,45,0,5,a,1,0.982299299997976,None,5,0,45,4,112.28492559998995,,,,,,,,112.28197109999019,112.28492559998995,112.65386900000158,112.65386900000158,112.65395376665789,112.78713089998928,,,113.63724449998699,a,1,0.982299299997976,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Anger.jpg,Sound_file/Happy.wav,Anger,Happy,I,h,46,1,5,h,1,1.525402800005395,None,5,1,46,5,113.69131580000976,,,,,,,,113.68875319999643,113.69131580000976,114.15358839998953,114.15358839998953,114.15353536667341,114.20359910000116,,,115.6879162999976,h,1,1.525402800005395,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Sad.jpg,Sound_file/Sad.wav,Sad,Sad,C,s,47,2,5,s,1,2.587208199984161,None,5,2,47,2,115.72100699998555,,,,,,,,115.71801049998612,115.72100699998555,116.22047689999454,116.22047689999454,116.22002776666001,116.22047689999454,118.22615020000376,118.22615020000376,118.82080180000048,s,1,2.587208199984161,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Happy.jpg,Sound_file/Happy.wav,Happy,Happy,C,h,48,3,5,h,1,2.2098067000042647,None,5,3,48,1,118.96369390000473,,,,,,,,118.95556719999877,118.96369390000473,119.32095369999297,119.32095369999297,119.32005076666634,119.47097910000593,121.32483040000079,121.32483040000079,121.53705149999587,h,1,2.2098067000042647,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Anger.jpg,Sound_file/Sad.wav,Anger,Sad,I,s,49,4,5,s,1,1.3768631000129972,None,5,4,49,7,121.57656929999939,,,,,,,,121.56524540000828,121.57656929999939,122.0366703000036,122.0366703000036,122.03669686665332,122.0867273999902,,,123.42065479999292,s,1,1.3768631000129972,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Sad.jpg,Sound_file/Happy.wav,Sad,Happy,I,h,50,5,5,h,1,2.4528668000129983,None,5,5,50,6,123.47393469998497,,,,,,,,123.47088030001032,123.47393469998497,123.95333160000155,123.95333160000155,123.95304406667516,123.986754499987,125.95705420000013,125.95705420000013,126.42067659998429,h,1,2.4528668000129983,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Happy.jpg,Sound_file/Sad.wav,Happy,Sad,I,s,51,6,5,s,1,2.557830300007481,None,5,6,51,8,126.54988219999359,,,,,,,,126.54151010001078,126.54988219999359,126.93696669998462,126.93696669998462,126.93623446667722,127.05373819998931,128.94141070000478,128.94141070000478,129.50293379998766,s,1,2.557830300007481,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Anger.jpg,Sound_file/Anger.wav,Anger,Anger,C,a,52,7,5,a,1,2.760421899991343,None,5,7,52,0,129.65411400000448,,,,,,,,129.64168719999725,129.65411400000448,130.0028495999868,130.0028495999868,130.0025781666666,130.16950990000623,132.0026164999872,132.0026164999872,132.769223100011,a,1,2.760421899991343,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Happy.jpg,Sound_file/Anger.wav,Happy,Anger,I,a,53,8,5,a,1,1.3165472999971826,None,5,8,53,3,133.0278069000051,,,,,,,,133.0189051000052,133.0278069000051,133.26957840000978,133.26957840000978,133.26907076666637,133.53611829999136,,,134.58764340000926,a,1,1.3165472999971826,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Anger.jpg,Sound_file/Happy.wav,Anger,Happy,I,h,54,0,6,h,1,1.013420999981463,None,6,0,54,5,134.65015939998557,,,,,,,,134.63951619999716,134.65015939998557,135.11927480000304,135.11927480000304,135.1193162666498,135.152838399983,,,136.13655799999833,h,1,1.013420999981463,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Happy.jpg,Sound_file/Happy.wav,Happy,Happy,C,h,55,1,6,h,1,1.651931299973512,None,6,1,55,1,136.27848149999045,,,,,,,,136.27009309999994,136.27848149999045,136.65309579999303,136.65309579999303,136.65212916667613,136.78646709999884,,,138.32017829999677,h,1,1.651931299973512,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Happy.jpg,Sound_file/Sad.wav,Happy,Sad,I,s,56,2,6,s,1,1.157391099986853,None,6,2,56,8,138.45744219998596,,,,,,,,138.4490242000029,138.45744219998596,138.8362008999975,138.8362008999975,138.83561036666313,138.96959230001085,,,140.00379699998302,s,1,1.157391099986853,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
Face_file/Anger.jpg,Sound_file/Anger.wav,Anger,Anger,C,a,57,3,6,a,1,1.0938491999986582,None,6,3,57,0,140.154100499989,,,,,,,,140.14311179998913,140.154100499989,140.53577749998658,140.53577749998658,140.53522076667676,140.66888680000557,,,141.6360704000108,a,1,1.0938491999986582,None,P3,001,2025-11-20_10h21.40.014,Final Solo Project Psy310,,2025.1.1,59.963290473273645,2025-11-20 10h21.49.752202 +0530,
