Face_file,Sound_file,Face_emotion,Sound_emotion,Congruency,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,key_instruct.started,Instruction.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,trial.started,Fixation.started,Image.started,key_resp.started,Sound.started,Fixation.stopped,Sound.stopped,Image.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
Face_file/Sad.jpg,Sound_file/Anger.wav,Sad,Anger,I,a,78,6,8,a,1,1.374234,None,8,6,78,4,177.7005243,,,,,,,,177.6883822,177.7005243,178.0441904,178.0441904,178.0440996,178.2106216,,,179.4278328,a,1,1.374234,None,P1,1,2025-11-19_16h48.21.250,Final Solo Project Psy310,,2025.1.1,59.98883008,2025-11-19 16h48.29.689644 +0530
Face_file/Anger.jpg,Sound_file/Sad.wav,Anger,Sad,I,s,80,8,8,s,1,1.1009106,None,8,8,80,7,182.2798894,,,,,,,,182.2766937,182.2798894,182.7437103,182.7437103,182.7436461,182.7937975,,,183.8610995,s,1,1.1009106,None,P1,1,2025-11-19_16h48.21.250,Final Solo Project Psy310,,2025.1.1,59.98883008,2025-11-19 16h48.29.689644 +0530
Face_file/Happy.jpg,Sound_file/Sad.wav,Happy,Sad,I,s,81,0,9,s,1,1.1262431,None,9,0,81,8,184.0372374,,,,,,,,184.0277199,184.0372374,184.3942234,184.3942234,184.3935384,184.5441997,,,185.5286163,s,1,1.1262431,None,P1,1,2025-11-19_16h48.21.250,Final Solo Project Psy310,,2025.1.1,59.98883008,2025-11-19 16h48.29.689644 +0530
Face_file/Sad.jpg,Sound_file/Happy.wav,Sad,Happy,I,h,83,2,9,h,1,0.9694578,None,9,2,83,6,187.1061653,,,,,,,,187.094509,187.1061653,187.5600458,187.5600458,187.5599094,187.6102405,,,188.5440554,h,1,0.9694578,None,P1,1,2025-11-19_16h48.21.250,Final Solo Project Psy310,,2025.1.1,59.98883008,2025-11-19 16h48.29.689644 +0530
Face_file/Happy.jpg,Sound_file/Anger.wav,Happy,Anger,I,a,84,3,9,a,1,1.8412571,None,9,3,84,3,188.8399234,,,,,,,,188.8311508,188.8399234,189.0606391,189.0606391,189.0599758,189.3439787,,,190.9112706,a,1,1.8412571,None,P1,1,2025-11-19_16h48.21.250,Final Solo Project Psy310,,2025.1.1,59.98883008,2025-11-19 16h48.29.689644 +0530
Face_file/Anger.jpg,Sound_file/Happy.wav,Anger,Happy,I,h,86,5,9,h,1,1.0095765,None,9,5,86,5,192.7096199,,,,,,,,192.7066306,192.7096199,193.1764014,193.1764014,193.1764841,193.2096629,,,194.1937351,h,1,1.0095765,None,P1,1,2025-11-19_16h48.21.250,Final Solo Project Psy310,,2025.1.1,59.98883008,2025-11-19 16h48.29.689644 +0530
Face_file/Sad.jpg,Sound_file/Anger.wav,Sad,Anger,I,a,88,7,9,a,1,1.2006741,None,9,7,88,4,195.9940191,,,,,,,,195.9909525,195.9940191,196.3594196,196.3594196,196.3592323,196.5098891,,,197.576926,a,1,1.2006741,None,P1,1,2025-11-19_16h48.21.250,Final Solo Project Psy310,,2025.1.1,59.98883008,2025-11-19 16h48.29.689644 +0530
Face_file/Anger.jpg,Sound_file/Sad.wav,Anger,Sad,I,s,89,8,9,s,1,1.664695,None,9,8,89,7,197.6320823,,,,,,,,197.6296269,197.6320823,198.1094289,198.1094289,198.1091035,198.1426797,,,199.776634,s,1,1.664695,None,P1,1,2025-11-19_16h48.21.250,Final Solo Project Psy310,,2025.1.1,59.98883008,2025-11-19 16h48.29.689644 +0530
Face_file/Anger.jpg,Sound_file/Happy.wav,Anger,Happy,I,h,90,0,10,h,1,1.1970319,None,10,0,90,5,199.8355362,,,,,,,,199.833153,199.8355362,200.2926211,200.2926211,200.2927847,200.3427097,,,201.4933697,h,1,1.1970319,None,P1,1,2025-11-19_16h48.21.250,Final Solo Project Psy310,,2025.1.1,59.98883008,2025-11-19 16h48.29.689644 +0530
Face_file/Sad.jpg,Sound_file/Anger.wav,Sad,Anger,I,a,91,1,10,a,1,2.1397843,None,10,1,91,4,201.6570755,,,,,,,,201.6535432,201.6570755,202.0091061,202.0091061,202.0092385,202.159117,204.0181317,204.0181317,204.1593577,a,1,2.1397843,None,P1,1,2025-11-19_16h48.21.250,Final Solo Project Psy310,,2025.1.1,59.98883008,2025-11-19 16h48.29.689644 +0530
Face_file/Happy.jpg,Sound_file/Anger.wav,Happy,Anger,I,a,92,2,10,a,1,1.0262507,None,10,2,92,3,204.4654932,,,,,,,,204.4556434,204.4654932,204.6596155,204.6596155,204.6589542,204.9765156,,,205.6937197,a,1,1.0262507,None,P1,1,2025-11-19_16h48.21.250,Final Solo Project Psy310,,2025.1.1,59.98883008,2025-11-19 16h48.29.689644 +0530
Face_file/Happy.jpg,Sound_file/Sad.wav,Happy,Sad,I,s,93,3,10,s,1,1.1584707,None,10,3,93,8,205.8702859,,,,,,,,205.861562,205.8702859,206.2093116,206.2093116,206.2087998,206.3758152,,,207.376618,s,1,1.1584707,None,P1,1,2025-11-19_16h48.21.250,Final Solo Project Psy310,,2025.1.1,59.98883008,2025-11-19 16h48.29.689644 +0530
Face_file/Sad.jpg,Sound_file/Happy.wav,Sad,Happy,I,h,97,7,10,h,1,1.0525801,None,10,7,97,6,214.4771644,,,,,,,,214.4648729,214.4771644,214.9251418,214.9251418,214.9250525,214.9918609,,,215.9925206,h,1,1.0525801,None,P1,1,2025-11-19_16h48.21.250,Final Solo Project Psy310,,2025.1.1,59.98883008,2025-11-19 16h48.29.689644 +0530
Face_file/Anger.jpg,Sound_file/Sad.wav,Anger,Sad,I,s,98,8,10,s,1,2.0165863,None,10,8,98,7,216.0570746,,,,,,,,216.0541648,216.0570746,216.5251584,216.5251584,216.5248109,216.5582638,218.5251287,218.5251287,218.5583677,s,1,2.0165863,None,P1,1,2025-11-19_16h48.21.250,Final Solo Project Psy310,,2025.1.1,59.98883008,2025-11-19 16h48.29.689644 +0530
Face_file/Anger.jpg,Sound_file/Sad.wav,Anger,Sad,I,s,99,0,11,s,1,0.7545844,None,11,0,99,7,218.5943208,,,,,,,,218.5919838,218.5943208,219.0582309,219.0582309,219.0581182,219.1083023,,,219.8257545,s,1,0.7545844,None,P1,1,2025-11-19_16h48.21.250,Final Solo Project Psy310,,2025.1.1,59.98883008,2025-11-19 16h48.29.689644 +0530
Face_file/Sad.jpg,Sound_file/Anger.wav,Sad,Anger,I,a,101,2,11,a,1,1.0919963,None,11,2,101,4,221.3592376,,,,,,,,221.356952,221.3592376,221.7245074,221.7245074,221.7245829,221.8744637,,,222.8254086,a,1,1.0919963,None,P1,1,2025-11-19_16h48.21.250,Final Solo Project Psy310,,2025.1.1,59.98883008,2025-11-19 16h48.29.689644 +0530
Face_file/Sad.jpg,Sound_file/Happy.wav,Sad,Happy,I,h,103,4,11,h,1,0.862495,None,11,4,103,6,224.5214967,,,,,,,,224.5091113,224.5214967,224.9578646,224.9578646,224.9574568,225.0245442,,,225.8252613,h,1,0.862495,None,P1,1,2025-11-19_16h48.21.250,Final Solo Project Psy310,,2025.1.1,59.98883008,2025-11-19 16h48.29.689644 +0530
Face_file/Happy.jpg,Sound_file/Anger.wav,Happy,Anger,I,a,104,5,11,a,1,1.0487496,None,11,5,104,3,226.1276549,,,,,,,,226.1184391,226.1276549,226.3583393,226.3583393,226.3576452,226.6417385,,,227.4088885,a,1,1.0487496,None,P1,1,2025-11-19_16h48.21.250,Final Solo Project Psy310,,2025.1.1,59.98883008,2025-11-19 16h48.29.689644 +0530
Face_file/Happy.jpg,Sound_file/Sad.wav,Happy,Sad,I,s,105,6,11,s,1,1.2933082,None,11,6,105,8,227.5848046,,,,,,,,227.576946,227.5848046,227.9249931,227.9249931,227.924198,228.0913311,,,229.2254833,s,1,1.2933082,None,P1,1,2025-11-19_16h48.21.250,Final Solo Project Psy310,,2025.1.1,59.98883008,2025-11-19 16h48.29.689644 +0530
Face_file/Anger.jpg,Sound_file/Happy.wav,Anger,Happy,I,h,107,8,11,h,1,1.0179717,None,11,8,107,5,231.3866145,,,,,,,,231.3837432,231.3866145,231.8406365,231.8406365,231.8408217,231.8909145,,,232.8746446,h,1,1.0179717,None,P1,1,2025-11-19_16h48.21.250,Final Solo Project Psy310,,2025.1.1,59.98883008,2025-11-19 16h48.29.689644 +0530
,,,,,,,,,,,,,,,,,,,0.0016721,0.0155212,22.6660201,space,22.618423,None,,,,,,,,,,,,,,P1,1,2025-11-19_16h48.21.250,Final Solo Project Psy310,,2025.1.1,59.98883008,2025-11-19 16h48.29.689644 +0530
,,,,,,,,,,,1.404299344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.421529268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
